Date,Open,High,Low,Close,Adj Close,Volume
2014-09-22,255.000000,256.019989,244.710007,246.600006,246.600006,26251900
2014-09-29,244.000000,256.500000,235.649994,255.210007,255.210007,29437200
2014-10-06,259.130005,265.540009,235.199997,236.910004,236.910004,37503500
2014-10-13,238.570007,238.960007,217.320007,227.479996,227.479996,43470000
2014-10-20,226.720001,237.800003,225.509995,235.240005,235.240005,18697000
2014-10-27,234.250000,244.600006,220.309998,241.699997,241.699997,32035800
2014-11-03,243.000000,247.559998,228.500000,240.199997,240.199997,37448000
2014-11-10,239.110001,258.850006,236.800003,258.679993,258.679993,30733900
2014-11-17,257.489990,259.989990,242.169998,242.779999,242.779999,27489500
2014-11-24,245.199997,249.720001,240.639999,244.520004,244.520004,12050400
2014-12-01,241.160004,242.470001,222.259995,223.710007,223.710007,29733300
2014-12-08,221.539993,224.860001,204.270004,207.000000,207.000000,39839400
2014-12-15,209.289993,220.399994,192.649994,219.289993,219.289993,35406000
2014-12-22,220.000000,228.500000,218.259995,227.820007,227.820007,13964300
2014-12-29,226.899994,227.910004,213.259995,219.309998,219.309998,12767600
2015-01-05,214.550003,216.500000,204.210007,206.660004,206.660004,22709600
2015-01-12,203.050003,207.610001,185.000000,193.070007,193.070007,30799200
2015-01-19,193.869995,203.500000,187.039993,201.289993,201.289993,16211700
2015-01-26,201.830002,208.619995,196.500000,203.600006,203.600006,15720200
2015-02-02,203.970001,225.479996,203.300003,217.360001,217.360001,19047600
2015-02-09,215.380005,220.500000,193.279999,203.770004,203.770004,40472600
2015-02-16,205.699997,217.600006,201.500000,217.110001,217.110001,17829400
2015-02-23,215.660004,218.199997,201.699997,203.339996,203.339996,29367900
2015-03-02,202.699997,206.190002,192.149994,193.880005,193.880005,28165800
2015-03-09,194.389999,196.179993,187.320007,188.679993,188.679993,26874900
2015-03-16,192.000000,204.589996,189.800003,198.080002,198.080002,28088500
2015-03-23,198.500000,203.789993,181.399994,185.000000,185.000000,24744800
2015-03-30,185.850006,193.759995,181.800003,191.000000,191.000000,23921100
2015-04-06,198.000000,211.649994,197.500000,210.899994,210.899994,30974700
2015-04-13,210.440002,213.000000,203.500000,206.789993,206.789993,12865600
2015-04-20,206.779999,221.880005,203.850006,218.429993,218.429993,20693800
2015-04-27,222.559998,238.750000,220.410004,226.029999,226.029999,30887700
2015-05-04,228.179993,239.500000,220.250000,236.610001,236.610001,29626500
2015-05-11,236.289993,249.399994,235.309998,248.839996,248.839996,24899400
2015-05-18,247.000000,251.000000,241.369995,247.729996,247.729996,14976700
2015-05-25,247.679993,252.869995,245.050003,250.800003,250.800003,14343500
2015-06-01,251.410004,251.600006,245.679993,249.139999,249.139999,11897000
2015-06-08,250.850006,258.750000,248.500000,250.690002,250.690002,14549000
2015-06-15,249.699997,264.359985,246.009995,262.510010,262.510010,14929500
2015-06-22,262.149994,271.410004,255.690002,267.089996,267.089996,17531800
2015-06-29,261.950012,282.450012,260.700012,280.019989,280.019989,15830900
2015-07-06,278.880005,281.690002,254.309998,259.149994,259.149994,22393100
2015-07-13,262.250000,275.540009,256.049988,274.660004,274.660004,13509600
2015-07-20,275.000000,286.649994,260.859985,265.410004,265.410004,19255900
2015-07-27,262.429993,269.359985,250.789993,266.149994,266.149994,15637300
2015-08-03,266.290009,271.000000,236.119995,242.509995,242.509995,30817500
2015-08-10,238.149994,247.929993,232.740005,243.149994,243.149994,21232800
2015-08-17,255.559998,260.950012,230.509995,230.770004,230.770004,26472000
2015-08-24,202.789993,251.449997,195.000000,248.479996,248.479996,32041600
2015-08-31,245.619995,254.949997,236.970001,241.929993,241.929993,22668200
2015-09-07,245.050003,254.250000,244.050003,250.240005,250.240005,11588800
2015-09-14,251.100006,265.500000,249.500000,260.619995,260.619995,17590400
2015-09-21,263.980011,271.570007,255.800003,256.910004,256.910004,19607000
2015-09-28,257.350006,259.790009,234.929993,247.570007,247.570007,22530900
2015-10-05,248.839996,249.839996,218.360001,220.690002,220.690002,28020700
2015-10-12,222.990005,230.479996,211.130005,227.009995,227.009995,19290900
2015-10-19,226.500000,231.149994,202.000000,209.089996,209.089996,28620100
2015-10-26,211.380005,217.100006,203.889999,206.929993,206.929993,15883300
2015-11-02,208.919998,234.580002,207.220001,232.360001,232.360001,31928900
2015-11-09,232.990005,232.990005,206.520004,207.190002,207.190002,18161900
2015-11-16,206.089996,226.190002,205.800003,220.009995,220.009995,14791100
2015-11-23,217.350006,232.250000,214.679993,231.610001,231.610001,10946700
2015-11-30,231.789993,238.600006,227.660004,230.380005,230.380005,14888500
2015-12-07,227.699997,235.630005,216.639999,217.020004,217.020004,14230000
2015-12-14,217.509995,237.759995,214.869995,230.460007,230.460007,16488600
2015-12-21,231.690002,236.550003,228.130005,230.570007,230.570007,6177700
2015-12-28,231.490005,243.630005,225.539993,240.009995,240.009995,10720500
2016-01-04,230.720001,231.380005,210.770004,211.000000,211.000000,20975400
2016-01-11,214.009995,214.449997,193.380005,204.990005,204.990005,23379000
2016-01-18,208.710007,210.470001,191.250000,202.550003,202.550003,16167600
2016-01-25,200.059998,203.570007,182.410004,191.199997,191.199997,18725200
2016-02-01,188.759995,199.520004,157.740005,162.600006,162.600006,32825600
2016-02-08,157.100006,163.259995,141.050003,151.039993,151.039993,49859300
2016-02-15,158.699997,172.949997,154.110001,166.580002,166.580002,18266000
2016-02-22,170.119995,192.000000,167.839996,190.339996,190.339996,28255900
2016-02-29,192.399994,204.029999,181.500000,201.039993,201.039993,27391700
2016-03-07,197.679993,213.289993,197.399994,207.500000,207.500000,21252300
2016-03-14,212.649994,234.479996,210.639999,232.740005,232.740005,19257600
2016-03-21,235.339996,239.880005,215.000000,227.750000,227.750000,19533500
2016-03-28,231.610001,247.899994,225.000000,237.589996,237.589996,35983400
2016-04-04,249.119995,269.339996,240.000000,250.070007,250.070007,51349600
2016-04-11,251.000000,258.989990,243.630005,254.509995,254.509995,27735100
2016-04-18,252.229996,258.309998,241.250000,253.750000,253.750000,22392400
2016-04-25,253.009995,257.380005,237.809998,240.759995,240.759995,18032700
2016-05-02,241.500000,243.190002,208.110001,214.929993,214.929993,33786600
2016-05-09,215.720001,216.149994,203.660004,207.610001,207.610001,20482200
2016-05-16,208.149994,220.550003,204.020004,220.279999,220.279999,27283900
2016-05-23,219.869995,225.929993,215.179993,223.039993,223.039993,18965800
2016-05-30,223.039993,224.750000,216.889999,218.990005,218.990005,10033500
2016-06-06,218.000000,240.850006,215.449997,218.789993,218.789993,24953800
2016-06-13,219.500000,225.770004,212.529999,215.470001,215.470001,16234600
2016-06-20,219.500000,223.750000,189.729996,193.149994,193.149994,48984100
2016-06-27,190.860001,218.240005,187.869995,216.500000,216.500000,29655800
2016-07-04,209.729996,219.809998,208.000000,216.779999,216.779999,17782000
2016-07-11,219.960007,227.500000,219.509995,220.399994,220.399994,18478200
2016-07-18,219.639999,229.800003,218.300003,222.270004,222.270004,16104100
2016-07-25,222.270004,235.279999,221.369995,234.789993,234.789993,16299600
2016-08-01,235.500000,236.630005,221.399994,230.029999,230.029999,19190700
2016-08-08,228.000000,231.539993,223.410004,225.610001,225.610001,10504100
2016-08-15,226.020004,229.500000,222.289993,225.000000,225.000000,9462500
2016-08-22,224.169998,228.490005,218.820007,219.990005,219.990005,13422100
2016-08-29,220.149994,220.399994,196.199997,197.779999,197.779999,23632200
2016-09-05,199.020004,206.500000,193.699997,194.470001,194.470001,15166400
2016-09-12,195.000000,205.699997,193.449997,205.399994,205.399994,15744100
2016-09-19,207.000000,210.179993,201.559998,207.449997,207.449997,12631600
2016-09-26,206.500000,211.000000,199.550003,204.029999,204.029999,13169300
2016-10-03,212.300003,215.669998,195.800003,196.610001,196.610001,19615300
2016-10-10,201.350006,204.139999,196.300003,196.509995,196.509995,14379900
2016-10-17,197.050003,206.660004,192.000000,200.089996,200.089996,25242100
2016-10-24,201.000000,213.699997,199.830002,199.970001,199.970001,28203200
2016-10-31,202.490005,202.490005,185.960007,190.559998,190.559998,23804700
2016-11-07,193.589996,197.490005,180.419998,188.559998,188.559998,26049600
2016-11-14,188.000000,193.000000,178.190002,185.020004,185.020004,23986000
2016-11-21,185.039993,197.240005,183.710007,196.649994,196.649994,17222400
2016-11-28,195.479996,199.350006,180.000000,181.470001,181.470001,21684300
2016-12-05,182.509995,193.839996,182.509995,192.179993,192.179993,18842300
2016-12-12,192.800003,203.000000,191.179993,202.490005,202.490005,20430200
2016-12-19,202.490005,213.449997,199.839996,213.339996,213.339996,21166400
2016-12-26,214.880005,223.800003,211.679993,213.690002,213.690002,18385800
2017-01-02,214.860001,230.309998,210.960007,229.009995,229.009995,28576400
2017-01-09,228.970001,237.850006,225.580002,237.750000,237.750000,21173500
2017-01-16,236.699997,248.679993,234.369995,244.729996,244.729996,20323100
2017-01-23,245.850006,258.459991,245.500000,252.949997,252.949997,22689400
2017-01-30,252.529999,255.889999,247.100006,251.330002,251.330002,16562500
2017-02-06,251.000000,271.179993,250.630005,269.230011,269.230011,23180200
2017-02-13,270.739990,287.390015,264.149994,272.230011,272.230011,32657100
2017-02-20,275.450012,283.450012,250.199997,257.000000,257.000000,37518500
2017-02-27,248.169998,254.850006,242.009995,251.570007,251.570007,28619600
2017-03-06,247.910004,253.889999,243.000000,243.690002,243.690002,17485800
2017-03-13,244.820007,265.750000,242.779999,261.500000,261.500000,29581500
2017-03-20,260.600006,264.799988,250.240005,263.160004,263.160004,23549700
2017-03-27,260.600006,282.000000,259.750000,278.299988,278.299988,25337600
2017-04-03,286.899994,304.880005,284.579987,302.540009,302.540009,42004300
2017-04-10,309.149994,313.730011,295.299988,304.000000,304.000000,28724400
2017-04-17,302.700012,309.149994,297.899994,305.600006,305.600006,21731600
2017-04-24,309.220001,314.799988,305.859985,314.070007,314.070007,24490300
2017-05-01,314.880005,327.660004,290.760010,308.350006,308.350006,43675100
2017-05-08,310.899994,327.000000,305.820007,324.809998,324.809998,31300000
2017-05-15,318.380005,320.200012,305.309998,310.829987,310.829987,28827800
2017-05-22,312.799988,325.489990,303.480011,325.140015,325.140015,26497100
2017-05-29,326.000000,344.880005,325.760010,339.850006,339.850006,30944500
2017-06-05,338.500000,376.869995,334.209991,357.320007,357.320007,53592100
2017-06-12,357.989990,384.250000,350.619995,371.399994,371.399994,52301500
2017-06-19,375.000000,386.989990,367.799988,383.450012,383.450012,32886800
2017-06-26,386.690002,386.950012,354.100006,361.609985,361.609985,33972500
2017-07-03,370.239990,371.350006,306.299988,313.220001,313.220001,56853500
2017-07-10,312.899994,333.100006,303.130005,327.779999,327.779999,49946100
2017-07-17,325.540009,331.649994,313.450012,328.399994,328.399994,32675400
2017-07-24,330.239990,347.500000,326.290009,335.070007,335.070007,33629900
2017-07-31,335.500000,357.269989,311.220001,356.910004,356.910004,52733600
2017-08-07,357.350006,370.000000,352.750000,357.869995,357.869995,32125100
2017-08-14,364.630005,367.660004,345.799988,347.459991,347.459991,21454000
2017-08-21,345.820007,356.660004,331.850006,348.049988,348.049988,23840600
2017-08-28,347.279999,358.440002,338.750000,355.399994,355.399994,18372900
2017-09-04,353.799988,355.489990,341.559998,343.399994,343.399994,15429200
2017-09-11,351.350006,380.000000,350.000000,379.809998,379.809998,30448200
2017-09-18,380.250000,389.609985,350.880005,351.089996,351.089996,31336600
2017-09-25,353.149994,357.470001,335.399994,341.100006,341.100006,31249200
2017-10-02,342.519989,360.100006,331.279999,356.880005,356.880005,32073100
2017-10-09,349.649994,359.779999,342.670013,355.570007,355.570007,26600500
2017-10-16,353.760010,363.000000,344.339996,345.100006,345.100006,23600100
2017-10-23,349.880005,349.950012,316.660004,320.869995,320.869995,30836300
2017-10-30,319.179993,332.609985,292.630005,306.089996,306.089996,47069400
2017-11-06,307.000000,308.359985,296.299988,302.989990,302.989990,26578100
2017-11-13,300.130005,326.670013,299.109985,315.049988,315.049988,38796900
2017-11-20,313.790009,318.230011,304.750000,315.549988,315.549988,23670700
2017-11-27,313.250000,320.000000,301.230011,306.529999,306.529999,26917300
2017-12-04,306.500000,318.630005,300.000000,315.130005,315.130005,25926000
2017-12-11,314.630005,347.440002,313.750000,343.450012,343.450012,35625800
2017-12-18,344.899994,346.730011,324.820007,325.200012,325.200012,26856000
2017-12-25,323.829987,323.940002,309.540009,311.350006,311.350006,17184000
2018-01-01,312.000000,325.250000,305.679993,316.579987,316.579987,23411200
2018-01-08,316.000000,344.809998,315.500000,336.220001,336.220001,32786500
2018-01-15,337.540009,352.299988,334.799988,350.019989,350.019989,24151900
2018-01-22,349.399994,360.500000,335.709991,342.850006,342.850006,28243000
2018-01-29,339.850006,359.660004,338.279999,343.750000,343.750000,23581400
2018-02-05,337.970001,348.619995,294.760010,310.420013,310.420013,39770000
2018-02-12,316.130005,343.119995,306.250000,335.489990,335.489990,26294200
2018-02-19,334.470001,354.989990,331.500000,352.049988,352.049988,20016200
2018-02-26,353.500000,359.989990,322.970001,335.119995,335.119995,27185500
2018-03-05,332.390015,337.750000,321.739990,327.170013,327.170013,22189800
2018-03-12,328.609985,347.209991,319.070007,321.350006,321.350006,34879300
2018-03-19,316.500000,322.440002,300.450012,301.540009,301.540009,29801700
2018-03-26,307.339996,307.589996,248.210007,266.130005,266.130005,58419300
2018-04-02,256.260010,309.279999,244.589996,299.299988,299.299988,87496500
2018-04-09,300.369995,309.500000,289.209991,300.339996,300.339996,43658500
2018-04-16,299.000000,301.010010,282.510010,290.239990,290.239990,31614700
2018-04-23,291.290009,294.470001,276.500000,294.079987,294.079987,23312900
2018-04-30,293.609985,306.850006,275.230011,294.089996,294.089996,43745700
2018-05-07,297.500000,312.989990,295.170013,301.059998,301.059998,30666800
2018-05-14,303.320007,304.940002,274.000000,276.820007,276.820007,34152500
2018-05-21,281.329987,291.489990,273.420013,278.850006,278.850006,32165300
2018-05-28,278.510010,295.010010,276.149994,291.820007,291.820007,24500400
2018-06-04,294.339996,330.000000,286.739990,317.660004,317.660004,52110800
2018-06-11,322.510010,364.670013,322.500000,358.170013,358.170013,66830000
2018-06-18,355.399994,373.730011,332.000000,333.630005,333.630005,51452000
2018-06-25,330.119995,357.019989,325.799988,342.950012,342.950012,37607900
2018-07-02,360.070007,364.779999,296.220001,308.899994,308.899994,57384300
2018-07-09,311.989990,327.679993,308.000000,318.869995,318.869995,33543400
2018-07-16,311.709991,325.500000,306.250000,313.579987,313.579987,31516600
2018-07-23,301.839996,310.700012,292.549988,297.179993,297.179993,37992900
2018-07-30,295.899994,355.000000,286.130005,348.170013,348.170013,58891900
2018-08-06,345.459991,387.459991,339.149994,355.489990,355.489990,92747100
2018-08-13,361.130005,363.190002,303.529999,305.500000,305.500000,51574200
2018-08-20,291.700012,327.320007,288.200012,322.820007,322.820007,45270400
2018-08-27,318.000000,322.440002,297.720001,301.660004,301.660004,40767600
2018-09-03,296.940002,298.190002,252.250000,263.239990,263.239990,46044000
2018-09-10,273.260010,297.329987,271.000000,295.200012,295.200012,46574800
2018-09-17,290.040009,305.980011,275.500000,299.100006,299.100006,44129900
2018-09-24,298.480011,314.959991,260.559998,264.769989,264.769989,59326700
2018-10-01,305.769989,316.839996,260.000000,261.950012,261.950012,69274800
2018-10-08,264.519989,267.760010,247.770004,258.779999,258.779999,53717700
2018-10-15,259.059998,282.700012,253.500000,260.000000,260.000000,39178600
2018-10-22,260.679993,339.899994,252.589996,330.899994,330.899994,92952600
2018-10-29,337.470001,349.200012,322.260010,346.410004,346.410004,47045100
2018-11-05,340.500000,357.579987,330.140015,350.510010,350.510010,34157900
2018-11-12,348.369995,355.700012,330.339996,354.309998,354.309998,29262300
2018-11-19,356.339996,366.750000,325.549988,325.829987,325.829987,26603000
2018-11-26,325.000000,351.600006,325.000000,350.480011,350.480011,27187800
2018-12-03,360.000000,379.489990,350.760010,357.970001,357.970001,36122100
2018-12-10,360.000000,377.869995,353.119995,365.709991,365.709991,31652800
2018-12-17,362.000000,365.700012,311.869995,319.769989,319.769989,40136900
2018-12-24,313.500000,336.239990,294.089996,333.869995,333.869995,32237100
2018-12-31,337.790009,339.209991,325.260010,332.799988,332.799988,6302300
