Date,Open,High,Low,Close,Adj Close,Volume
2014-12-15,117.500000,121.000000,110.000000,118.500000,88.381821,1077806
2014-12-22,120.500000,128.000000,120.500000,127.500000,95.094368,403838
2014-12-29,129.000000,131.500000,126.000000,130.000000,96.958969,390857
2015-01-05,130.000000,134.000000,127.500000,132.500000,98.823555,870893
2015-01-12,133.500000,136.500000,125.000000,128.500000,95.840210,842173
2015-01-19,129.000000,132.500000,115.500000,117.000000,87.263062,1389876
2015-01-26,115.000000,120.000000,114.500000,119.500000,89.127670,765009
2015-02-02,119.500000,121.500000,111.500000,114.000000,85.025551,1001817
2015-02-09,114.000000,116.000000,110.000000,113.500000,84.652634,585542
2015-02-16,113.500000,114.500000,95.000000,111.500000,83.160957,689425
2015-02-23,111.000000,125.500000,111.000000,125.500000,93.602699,989744
2015-03-02,126.000000,127.000000,121.500000,124.000000,92.483940,686824
2015-03-09,123.500000,125.500000,121.000000,124.500000,92.856857,487929
2015-03-16,125.000000,125.000000,117.500000,124.500000,92.856857,725876
2015-03-23,122.500000,126.000000,113.000000,114.000000,85.025551,1208554
2015-03-30,114.000000,119.500000,114.000000,117.000000,87.263062,266055
2015-04-06,117.000000,121.000000,117.000000,120.000000,89.500580,681401
2015-04-13,119.000000,122.000000,116.000000,118.000000,88.008911,955171
2015-04-20,119.000000,126.000000,117.000000,125.000000,93.229767,864701
2015-04-27,126.000000,129.500000,119.500000,122.500000,91.365181,621715
2015-05-04,121.500000,123.000000,115.000000,116.000000,86.517227,569264
2015-05-11,118.000000,119.500000,115.000000,118.000000,88.008911,537268
2015-05-18,117.000000,124.500000,116.500000,124.000000,92.483940,673577
2015-05-25,124.000000,126.000000,122.000000,126.000000,93.975601,454848
2015-06-01,126.000000,127.000000,115.000000,117.000000,87.263062,607396
2015-06-08,118.500000,118.500000,113.000000,116.500000,94.445808,454786
2015-06-15,117.500000,118.000000,111.500000,113.000000,91.608383,856531
2015-06-22,113.500000,119.500000,113.500000,118.000000,95.661850,609577
2015-06-29,115.000000,117.000000,113.500000,117.000000,94.851151,459794
2015-07-06,115.500000,122.000000,114.000000,121.500000,98.499283,551592
2015-07-13,122.500000,126.500000,121.000000,125.500000,101.742065,502885
2015-07-20,126.500000,127.000000,123.000000,126.000000,102.147400,449040
2015-07-27,126.000000,130.000000,122.500000,129.000000,104.579483,517658
2015-08-03,130.000000,135.000000,129.000000,133.000000,107.822258,653811
2015-08-10,134.000000,136.500000,128.000000,133.000000,107.822258,825716
2015-08-17,134.500000,139.500000,129.000000,129.000000,104.579483,1919449
2015-08-24,124.000000,128.000000,118.500000,122.500000,99.309975,2052834
2015-08-31,123.000000,126.000000,121.500000,123.000000,99.715317,734573
2015-09-07,123.000000,130.500000,122.500000,129.500000,104.984833,783422
2015-09-14,129.000000,135.000000,127.500000,134.000000,108.632950,560822
2015-09-21,133.500000,135.000000,128.500000,134.500000,109.038300,709662
2015-09-28,134.000000,139.000000,131.000000,134.500000,109.038300,523398
2015-10-05,137.000000,143.000000,134.500000,134.500000,109.038300,1060685
2015-10-12,135.500000,137.500000,124.500000,125.500000,101.742065,908971
2015-10-19,126.500000,135.500000,125.000000,134.000000,108.632950,820069
2015-10-26,135.500000,141.500000,133.500000,139.000000,112.686417,677871
2015-11-02,139.000000,142.500000,137.500000,139.000000,112.686417,781089
2015-11-09,139.000000,145.000000,138.500000,141.000000,114.307808,990665
2015-11-16,140.500000,143.500000,137.500000,142.500000,115.523857,789725
2015-11-23,144.000000,144.500000,138.000000,142.500000,115.523857,686402
2015-11-30,143.500000,151.500000,142.500000,149.000000,120.793365,796345
2015-12-07,150.000000,152.000000,140.000000,141.500000,114.713158,674861
2015-12-14,140.000000,148.000000,136.000000,146.000000,118.361267,714060
2015-12-21,146.000000,149.500000,146.000000,149.000000,120.793365,315395
2015-12-28,149.500000,158.000000,149.000000,155.000000,125.657524,319290
2016-01-04,154.500000,154.500000,145.000000,149.500000,121.198708,685630
2016-01-11,150.500000,169.000000,147.500000,166.500000,134.980499,1013945
2016-01-18,165.500000,169.500000,160.000000,165.000000,133.764450,1326289
2016-01-25,168.000000,174.500000,160.000000,170.500000,138.223267,1383342
2016-02-01,170.500000,172.000000,159.500000,162.500000,131.737717,1097898
2016-02-08,163.000000,163.500000,151.000000,159.500000,129.305634,785158
2016-02-15,163.500000,172.500000,158.500000,172.500000,139.844650,1539213
2016-02-22,173.500000,186.500000,173.000000,182.500000,147.951584,1219253
2016-02-29,182.500000,188.500000,173.500000,188.500000,152.815765,903585
2016-03-07,189.000000,198.000000,183.000000,195.500000,158.490601,1153911
2016-03-14,200.000000,200.000000,192.500000,198.500000,160.922684,917568
2016-03-21,198.500000,206.000000,196.500000,204.000000,165.381500,314189
2016-03-28,204.000000,210.000000,198.500000,201.500000,163.354767,826945
2016-04-04,203.000000,214.000000,202.000000,207.000000,167.813583,740762
2016-04-11,207.000000,212.000000,199.500000,204.500000,165.786850,694573
2016-04-18,204.500000,206.000000,185.000000,190.500000,154.437149,1032338
2016-04-25,192.500000,200.500000,188.000000,200.000000,162.138733,628257
2016-05-02,200.000000,207.000000,195.000000,206.000000,167.002884,520700
2016-05-09,208.000000,229.000000,205.000000,227.000000,184.027466,1261052
2016-05-16,227.000000,229.000000,221.000000,227.000000,184.027466,799760
2016-05-23,227.500000,245.000000,226.000000,240.000000,194.566483,1066951
2016-05-30,240.500000,261.000000,240.000000,256.000000,207.537567,1131384
2016-06-06,261.000000,263.000000,243.000000,247.000000,200.241348,1071712
2016-06-13,243.500000,248.500000,233.500000,237.000000,200.008743,1821871
2016-06-20,240.899994,255.000000,229.000000,243.300003,205.325455,1291928
2016-06-27,242.899994,257.000000,236.800003,256.299988,216.296371,1478946
2016-07-04,257.500000,260.000000,245.800003,260.000000,219.418900,954775
2016-07-11,260.000000,272.200012,257.600006,262.500000,221.528687,902075
2016-07-18,261.500000,268.899994,255.199997,260.799988,220.094009,684841
2016-07-25,261.000000,262.700012,253.500000,262.500000,221.528687,681144
2016-08-01,263.000000,264.700012,256.500000,259.200012,218.743759,521545
2016-08-08,258.299988,263.000000,248.300003,253.300003,213.764633,701184
2016-08-15,249.000000,250.199997,212.100006,215.399994,181.780090,2030007
2016-08-22,216.300003,232.000000,215.500000,228.800003,193.088623,1221879
2016-08-29,228.500000,236.500000,227.600006,235.300003,198.574081,813612
2016-09-05,236.800003,241.899994,226.600006,226.600006,191.231995,855181
2016-09-12,224.500000,238.500000,221.699997,238.399994,201.190231,968212
2016-09-19,238.500000,249.800003,232.800003,246.800003,208.279160,840765
2016-09-26,240.000000,244.199997,228.100006,244.000000,205.916183,1499824
2016-10-03,245.000000,251.800003,242.500000,247.300003,208.701126,805767
2016-10-10,247.399994,254.500000,245.899994,252.899994,213.427063,898614
2016-10-17,250.000000,265.000000,250.000000,263.899994,222.710159,879722
2016-10-24,265.000000,274.000000,263.899994,273.100006,230.474243,804911
2016-10-31,270.500000,273.600006,260.700012,261.700012,220.853546,773834
2016-11-07,264.200012,272.000000,260.100006,263.799988,222.625778,661776
2016-11-14,266.000000,275.899994,252.300003,262.500000,221.528687,1422197
2016-11-21,263.000000,269.700012,260.700012,264.200012,222.963364,985509
2016-11-28,264.299988,270.000000,258.299988,262.299988,221.359894,671642
2016-12-05,262.299988,266.200012,259.100006,260.600006,219.925232,651256
2016-12-12,260.000000,265.299988,257.200012,261.600006,220.769165,912769
2016-12-19,261.000000,265.500000,250.100006,255.199997,215.368088,991075
2016-12-26,255.199997,260.399994,255.199997,258.100006,217.815445,300065
2017-01-02,257.299988,259.700012,240.199997,243.300003,205.325455,743035
2017-01-09,243.300003,244.500000,232.000000,235.500000,198.742874,879851
2017-01-16,235.600006,242.100006,231.500000,239.800003,202.371719,905735
2017-01-23,245.500000,246.000000,233.199997,236.399994,199.502396,918605
2017-01-30,236.000000,240.699997,232.699997,236.899994,199.924362,584857
2017-02-06,237.000000,242.000000,233.199997,238.699997,201.443405,599025
2017-02-13,239.500000,241.199997,215.000000,219.199997,184.987000,1989787
2017-02-20,220.600006,224.600006,214.000000,217.899994,183.889893,881651
2017-02-27,219.000000,219.199997,207.500000,209.899994,177.138550,1088288
2017-03-06,209.000000,214.899994,203.600006,211.500000,178.488831,1257847
2017-03-13,212.500000,214.800003,208.000000,208.399994,175.872665,744868
2017-03-20,207.300003,210.600006,197.300003,197.300003,166.505188,921302
2017-03-27,196.899994,196.899994,181.699997,185.199997,156.293762,1790167
2017-04-03,186.300003,188.100006,177.199997,184.199997,155.449829,1643168
2017-04-10,185.399994,190.000000,184.600006,188.199997,158.825500,780821
2017-04-17,188.199997,194.500000,186.199997,189.899994,160.260178,1634242
2017-04-24,190.000000,205.600006,186.000000,203.699997,171.906265,1465266
2017-05-01,203.699997,214.000000,203.000000,214.000000,180.598618,1058360
2017-05-08,214.199997,225.699997,210.199997,219.899994,185.577728,2130006
2017-05-15,219.000000,229.300003,216.600006,228.800003,193.088623,1261037
2017-05-22,228.199997,229.399994,221.000000,222.600006,187.856339,1001624
2017-05-29,222.500000,234.699997,218.199997,233.699997,197.223816,1114444
2017-06-05,233.699997,236.000000,219.000000,220.899994,186.421661,1074977
2017-06-12,220.699997,222.399994,209.100006,215.000000,191.250244,1241494
2017-06-19,215.000000,226.100006,209.699997,218.800003,194.630478,1384678
2017-06-26,220.000000,221.399994,200.300003,207.100006,184.222916,1112752
2017-07-03,207.100006,207.399994,198.399994,201.899994,179.597321,912079
2017-07-10,204.500000,205.899994,195.800003,198.800003,176.839767,780279
2017-07-17,199.300003,204.899994,196.000000,196.199997,174.526978,1011333
2017-07-24,196.500000,209.899994,196.399994,204.199997,181.643250,801089
2017-07-31,204.100006,219.699997,200.399994,219.399994,195.164200,1082943
2017-08-07,219.199997,219.199997,212.600006,214.100006,190.449661,793699
2017-08-14,213.000000,225.100006,212.000000,223.300003,198.633408,974116
2017-08-21,223.199997,230.899994,217.300003,221.300003,196.854324,1496829
2017-08-28,221.500000,225.500000,218.199997,224.500000,199.700836,852770
2017-09-04,224.000000,233.000000,221.300003,225.500000,200.590378,885385
2017-09-11,225.500000,230.800003,223.699997,227.800003,202.636307,869760
2017-09-18,228.000000,229.800003,219.600006,226.199997,201.213058,685618
2017-09-25,225.100006,228.199997,216.899994,225.000000,200.145599,876759
2017-10-02,225.500000,237.600006,225.000000,231.199997,205.660721,1374675
2017-10-09,231.300003,246.399994,230.199997,245.100006,218.025284,1027439
2017-10-16,245.100006,250.000000,242.000000,249.800003,222.206100,1156274
2017-10-23,249.500000,257.100006,241.899994,244.800003,217.758423,1307211
2017-10-30,242.000000,247.600006,234.699997,238.199997,211.887466,1583386
2017-11-06,238.199997,245.899994,229.199997,234.199997,208.329330,1234428
2017-11-13,235.800003,264.700012,232.600006,249.899994,222.295044,2144724
2017-11-20,249.000000,267.000000,244.300003,245.600006,218.470062,1332204
2017-11-27,245.600006,249.600006,236.699997,243.399994,216.513077,1362398
2017-12-04,245.000000,252.300003,242.100006,245.800003,218.647949,1125590
2017-12-11,247.699997,258.000000,238.199997,243.399994,216.513077,1672416
2017-12-18,243.500000,247.500000,230.399994,237.899994,211.620621,1621379
2017-12-25,237.899994,247.500000,236.899994,246.800003,219.537491,356168
2018-01-01,246.800003,248.000000,234.199997,245.000000,217.936325,701953
2018-01-08,245.000000,245.000000,226.399994,227.199997,202.102585,1004842
2018-01-15,226.600006,229.399994,213.800003,216.399994,192.495590,1062986
2018-01-22,216.000000,222.199997,206.199997,210.800003,187.514191,1103193
2018-01-29,211.199997,222.800003,204.199997,221.199997,196.765366,1290665
2018-02-05,221.199997,235.000000,212.000000,231.600006,206.016541,1593877
2018-02-12,232.000000,258.000000,229.199997,257.799988,229.322372,1874157
2018-02-19,256.600006,288.399994,252.199997,287.799988,256.008484,1850875
2018-02-26,287.200012,290.799988,273.200012,278.000000,247.291016,1410394
2018-03-05,276.799988,307.600006,274.600006,301.799988,268.461975,2000958
2018-03-12,303.000000,318.200012,288.000000,293.399994,260.989868,5201298
2018-03-19,293.399994,309.000000,289.200012,305.000000,271.308502,1764413
2018-03-26,306.799988,323.200012,303.600006,321.200012,285.718964,788226
2018-04-02,321.200012,333.600006,318.200012,330.600006,294.080627,1723774
2018-04-09,331.399994,356.200012,329.000000,352.200012,313.294617,2351810
2018-04-16,353.000000,379.600006,348.600006,365.600006,325.214386,2264984
2018-04-23,365.000000,404.200012,365.000000,403.200012,358.660919,1822908
2018-04-30,394.000000,397.799988,366.000000,391.200012,347.986511,2344546
2018-05-07,390.600006,403.200012,379.600006,389.200012,346.207428,1215818
2018-05-14,390.600006,395.000000,355.200012,372.399994,331.263214,2448259
2018-05-21,372.399994,374.799988,350.000000,354.000000,314.895752,1569813
2018-05-28,353.200012,365.200012,348.000000,350.200012,311.515533,1584546
2018-06-04,350.000000,357.600006,328.600006,345.799988,307.601563,1460233
2018-06-11,348.200012,363.000000,341.200012,358.600006,337.522064,1581954
2018-06-18,358.799988,358.799988,343.000000,348.600006,328.109863,1078346
2018-06-25,349.200012,354.399994,334.399994,341.799988,321.709534,1146693
2018-07-02,340.399994,362.000000,338.200012,360.200012,339.028015,1108984
2018-07-09,362.000000,366.600006,355.200012,362.799988,341.475189,885971
2018-07-16,362.200012,376.600006,358.600006,372.399994,350.510925,561456
2018-07-23,374.000000,393.600006,370.399994,389.799988,366.888153,716075
2018-07-30,389.600006,440.000000,388.000000,417.200012,392.677673,1698653
2018-08-06,417.000000,446.399994,414.600006,417.399994,392.865875,1642865
2018-08-13,416.600006,425.000000,409.000000,424.000000,399.077942,1142030
2018-08-20,425.000000,433.399994,395.200012,399.000000,375.547424,1828930
2018-08-27,398.200012,411.000000,394.600006,404.200012,380.441772,1134248
2018-09-03,405.000000,412.799988,397.799988,398.799988,375.359161,955212
2018-09-10,398.799988,416.000000,398.799988,411.600006,387.406799,839152
2018-09-17,412.200012,420.799988,403.000000,404.000000,380.253510,823353
2018-09-24,403.000000,419.000000,402.200012,406.200012,382.324219,886133
2018-10-01,406.200012,448.000000,406.000000,434.000000,408.490173,1344292
2018-10-08,425.000000,435.799988,404.000000,429.399994,404.160553,1518589
2018-10-15,430.000000,448.600006,428.200012,441.200012,415.266968,914120
2018-10-22,441.600006,445.799988,418.799988,427.200012,402.089874,1102368
2018-10-29,427.399994,449.399994,425.799988,449.000000,422.608490,1224155
2018-11-05,451.200012,507.000000,440.000000,505.000000,475.316895,1303745
2018-11-12,490.799988,522.500000,478.799988,487.000000,458.374908,2064708
2018-11-19,488.000000,501.500000,460.600006,465.200012,437.856293,1609369
2018-11-26,467.200012,493.399994,459.600006,484.600006,456.115997,1319060
2018-12-03,492.200012,492.200012,461.799988,470.000000,442.374146,1227552
2018-12-10,470.000000,478.200012,446.799988,446.799988,420.537811,1479401
2018-12-17,449.200012,481.600006,442.399994,446.799988,420.537811,1731037
2018-12-24,446.799988,450.600006,427.799988,428.000000,402.842834,531536
2018-12-31,428.000000,428.000000,428.000000,428.000000,402.842834,0
